"n"
"Bacillus" 278
"Backhousia" 6
"Bacopa" 24
"Bacteroides" 3
"Bactrocera" 2
"Badilloa" 3
"Badula" 1
"Baeckea" 14
"Baeospora" 1
"Bagassa" 1
"Bahia" 1
"Bahiopsis" 7
"Baileya" 3
"Baillonella" 1
"Balaenoptera" 1
"Balakata" 3
"Balanites" 16
"Balanophora" 18
"Balanophyllia" 1
"Balanops" 1
"Balansia" 4
"Balantiopsis" 2
"Balbisia" 2
"Balea" 1
"Balfourodendron" 6
"Baliospermum" 1
"Ballota" 30
"Balsamorhiza" 7
"Baltimora" 1
"Bambusa" 6
"Bambusicola" 1
"Bangia" 1
"Banisteriopsis" 7
"Bankera" 1
"Baphia" 6
"Baptisia" 23
"Barbacenia" 4
"Barbarea" 7
"Barbilophozia" 7
"Barbula" 1
"Barkleyanthus" 5
"Barleria" 16
"Baroniella" 1
"Barringtonia" 16
"Barrouxia" 1
"Barrufeta" 1
"Bartalinia" 1
"Bartlettina" 1
"Bartramia" 7
"Bartsia" 1
"Basella" 4
"Basicladia" 1
"Basidiobolus" 1
"Basipetospora" 1
"Bassecoia" 2
"Bassia" 3
"Bastardiopsis" 1
"Bathiorhamnus" 1
"Bathycoccus" 3
"Bathydoris" 1
"Bathygobius" 1
"Bathymodiolus" 1
"Bathynella" 1
"Bathysa" 1
"Batzella" 15
"Bauhinia" 38
"Baumea" 1
"Bazzania" 23
"Beaucarnea" 5
"Beaumontia" 2
"Beauveria" 58
"Bebryce" 1
"Bedfordia" 2
"Beesia" 6
"Begonia" 11
"Beilschmiedia" 21
"Bejaranoa" 3
"Belamcanda" 5
"Bellardia" 4
"Bellendena" 3
"Bellevalia" 4
"Bellida" 1
"Bellis" 16
"Bellium" 1
"Beltrania" 2
"Bemisia" 1
"Benincasa" 5
"Benkara" 1
"Berberidopsis" 1
"Berberis" 156
"Berchemia" 19
"Bereacanthus" 1
"Bergenia" 13
"Bergera" 54
"Bergeranthus" 1
"Bergia" 3
"Berkheya" 3
"Berkleasmium" 2
"Berlandiera" 4
"Berlinia" 2
"Berneuxia" 2
"Bersama" 9
"Berteroa" 1
"Bertholletia" 3
"Berula" 1
"Besa" 2
"Beschorneria" 1
"Bessera" 1
"Beta" 71
"Bethencourtia" 3
"Betonica" 21
"Betula" 106
"Beyeria" 5
"Bhesa" 4
"Biancaea" 44
"Biarum" 1
"Biatriospora" 2
"Bicuiba" 7
"Bidens" 52
"Biebersteinia" 3
"Biemna" 7
"Bienertia" 1
"Bifidobacterium" 1
"Biflustra" 2
"Bifurcaria" 19
"Bignonia" 2
"Bilacunaria" 1
"Billbergia" 1
"Biomphalaria" 2
"Bionectria" 9
"Biophytum" 1
"Bipolaris" 72
"Bischofia" 2
"Biscogniauxia" 8
"Bishopanthus" 1
"Bishopiella" 1
"Bishovia" 1
"Bistorta" 19
"Bitis" 2
"Bituminaria" 9
"Bixa" 14
"Bjerkandera" 5
"Blackstonia" 2
"Blainvillea" 51
"Blakeslea" 7
"Blandfordia" 1
"Blaps" 1
"Blasia" 2
"Blastochloris" 3
"Bleasdalea" 1
"Blechnopsis" 2
"Blechnum" 1
"Blennoria" 3
"Blepharidophyllum" 1
"Blepharis" 7
"Blepharisma" 2
"Blepharispermum" 2
"Blepharizonia" 1
"Blepharocalyx" 2
"Blepharocarya" 1
"Blepharostoma" 1
"Bletilla" 18
"Blidingia" 1
"Blighia" 9
"Blitum" 2
"Blumea" 28
"Blumenbachia" 1
"Blumeria" 1
"Blumeriella" 2
"Boa" 1
"Bobartia" 1
"Bobgunnia" 8
"Bocconia" 6
"Bocoa" 1
"Boea" 1
"Boeberastrum" 1
"Boehmeria" 9
"Boenninghausenia" 13
"Boeremia" 24
"Boerhavia" 12
"Boesenbergia" 24
"Bohadschia" 6
"Bolboschoenus" 5
"Bolbostemma" 7
"Boletopsis" 4
"Boletus" 19
"Bolinus" 1
"Boltonia" 1
"Bolusanthus" 5
"Bomarea" 1
"Bombardioidea" 1
"Bombax" 19
"Bombina" 1
"Bombus" 1
"Bombyx" 26
"Bonamia" 2
"Bonannia" 3
"Bondarzewia" 1
"Bonellia" 2
"Bongardia" 4
"Bonnemaisonia" 5
"Bonnetia" 1
"Bontia" 3
"Boodleopsis" 1
"Boophone" 2
"Boopis" 1
"Borago" 18
"Borassus" 2
"Bordetella" 2
"Boreostereum" 7
"Boronia" 20
"Borrelia" 1
"Borrichia" 1
"Bos" 3
"Boschniakia" 9
"Boscia" 7
"Bosistoa" 6
"Bossiaea" 1
"Bossiella" 1
"Bostrichonema" 1
"Bostrychia" 1
